Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
25773.178,-0.23918892,0.03263652,0.73054785,0.20172404,-0.2221543,0.0876937,-0.11716906,0.058921535,0.20920946,-0.080971465,0.42700854,-0.45568308,0.24802947,0.23515092,0.09177509,-0.016342904,0.15718701,-0.094813935,-0.040839314,0.0465949,-0.032785818,-0.11651267,-0.04501282,0.00038265117,0.1277374,0.009363012,-0.001986064,0.003176095,84.12027
25778.79,-0.23868199,0.028613046,0.7290345,0.19975774,-0.2246679,0.086761795,-0.119201906,0.06249707,0.21087928,-0.08185314,0.4255084,-0.456111,0.25046283,0.23450291,0.090201795,-0.017741293,0.15687802,-0.09375367,-0.040707726,0.04656738,-0.033352517,-0.1162047,-0.04449722,0.0011471249,0.12759343,0.008082664,-0.0008984292,0.0033963148,83.98447
25725.535,-0.23578325,0.034535713,0.72409075,0.20045836,-0.22653235,0.08525279,-0.11741176,0.060343236,0.20973177,-0.08042843,0.42760018,-0.45907226,0.2506084,0.23718749,0.09305926,-0.016749544,0.15487564,-0.09303204,-0.039520636,0.046540286,-0.03226536,-0.11702152,-0.043691512,0.0026344098,0.12853359,0.0115097035,0.000105769366,0.003353086,84.92566
25771.32,-0.24136953,0.033267528,0.7265693,0.19789065,-0.22327888,0.09122641,-0.11882747,0.06043094,0.20676854,-0.07766824,0.4269313,-0.45502928,0.24748026,0.23340929,0.093002066,-0.01526144,0.15403157,-0.09379341,-0.039330736,0.04672202,-0.031003365,-0.11622284,-0.042642668,0.003217239,0.12813039,0.01018375,-0.0004254924,0.005032909,84.70766
25741.268,-0.24070464,0.032759637,0.7252248,0.20331143,-0.22401272,0.088761225,-0.1210527,0.06186068,0.20949674,-0.082196064,0.428524,-0.458596,0.24988952,0.23654011,0.092873715,-0.019203916,0.15502706,-0.0955818,-0.039625026,0.04741715,-0.032176685,-0.11619009,-0.045175858,0.0014269464,0.1271172,0.010824501,-0.0015691295,0.004199055,84.37618
25768.133,-0.23751248,0.03578028,0.7269342,0.20003058,-0.22354105,0.083453596,-0.12110042,0.06362122,0.20669551,-0.08074074,0.42677552,-0.456662,0.24892655,0.23387992,0.09326297,-0.017640155,0.15595913,-0.09424296,-0.041491475,0.045500956,-0.033328034,-0.11669842,-0.044997394,0.00020270242,0.12790303,0.010145441,-0.0009873305,0.004044359,83.51312
25779.836,-0.24427584,0.035047933,0.7270136,0.19925268,-0.22478007,0.08864363,-0.12153888,0.06218852,0.2055161,-0.08024396,0.42866138,-0.4578576,0.24677666,0.23200037,0.09274405,-0.016958544,0.15281396,-0.09606305,-0.039242785,0.048199173,-0.0303444,-0.115690686,-0.042756945,0.0021322863,0.12727015,0.011229191,-0.0011368431,0.005161159,84.80597
25760.514,-0.2437374,0.028455768,0.73208797,0.20123115,-0.22251703,0.085231654,-0.1160752,0.061254885,0.20848225,-0.081094295,0.42792878,-0.45747048,0.24823931,0.23537757,0.09070489,-0.017486593,0.1564877,-0.0957649,-0.039524116,0.047708306,-0.03153202,-0.11625539,-0.045151584,0.0016921936,0.12710966,0.009180097,-0.0021327417,0.00419577,84.30604
25735.824,-0.23927686,0.033264764,0.7334122,0.20004839,-0.2240953,0.088414125,-0.11621094,0.05922865,0.21265753,-0.0805036,0.42548198,-0.4585509,0.25183907,0.23821197,0.09156332,-0.01670831,0.15812518,-0.09416495,-0.03954274,0.04715883,-0.031752586,-0.1166168,-0.044921145,0.0022851625,0.12750706,0.009469554,-0.001272304,0.0038444218,84.56958
25728.803,-0.2351048,0.032252803,0.7298666,0.19914433,-0.22275512,0.0917926,-0.11597245,0.05551272,0.21170995,-0.07805068,0.4248931,-0.45878616,0.2503404,0.23697056,0.09172005,-0.017063122,0.15513878,-0.09506323,-0.039963342,0.048078578,-0.03156178,-0.11658429,-0.04354181,0.003139874,0.12757899,0.012122885,-0.00082984474,0.0039935117,85.16484
25785.31,-0.24278504,0.03328548,0.72916496,0.201813,-0.2212298,0.08947953,-0.12069433,0.06408446,0.2093385,-0.08065336,0.42516053,-0.45641887,0.2501453,0.2356357,0.09279382,-0.017537741,0.15605028,-0.09541503,-0.039357565,0.04717966,-0.033117514,-0.11657355,-0.04477594,0.0015744413,0.12679857,0.009157842,-0.0017776843,0.0042417347,83.878586
25787.096,-0.24113773,0.02798921,0.7243714,0.20059681,-0.22841328,0.085348666,-0.12076088,0.0650107,0.2060982,-0.083877325,0.42794734,-0.4579912,0.24707548,0.23344128,0.09296892,-0.018477935,0.15235922,-0.09465661,-0.04004194,0.046417262,-0.032209262,-0.11579262,-0.045017008,0.0012579649,0.1275328,0.010090147,4.405155e-05,0.0037900151,85.231255
25714.377,-0.23743032,0.033822935,0.7262761,0.19896746,-0.22188228,0.08775576,-0.118085794,0.058211267,0.21223949,-0.07792968,0.42676285,-0.45890936,0.25096893,0.23677453,0.09251699,-0.016173182,0.1544984,-0.09586952,-0.038535792,0.04840395,-0.032693505,-0.11701669,-0.04197966,0.004239145,0.12808959,0.011840607,0.00064797373,0.0039882385,85.15664
25740.305,-0.24241492,0.030636143,0.7298883,0.20055956,-0.22149539,0.08784122,-0.11867198,0.060178176,0.20975141,-0.080359556,0.4265012,-0.457373,0.2521719,0.23668431,0.091586225,-0.018834038,0.15569478,-0.0955417,-0.040139895,0.048021834,-0.030993063,-0.117113814,-0.043941174,0.0028236965,0.12700358,0.010360571,-0.0013419557,0.0048531927,84.79446
25763.875,-0.2391657,0.03028995,0.7237853,0.20066315,-0.22470327,0.0855818,-0.12297551,0.066220336,0.20618536,-0.082462534,0.42685443,-0.45602408,0.2502991,0.23285933,0.09115054,-0.019564189,0.15430848,-0.0951886,-0.04090349,0.046369925,-0.033378776,-0.11637161,-0.04436878,0.00093927194,0.12771654,0.009292594,-0.0008163601,0.004384305,83.87811
25727.44,-0.23522246,0.037038043,0.72537374,0.19699374,-0.22243445,0.08533531,-0.12174972,0.059556156,0.20672536,-0.078636736,0.42621243,-0.45820132,0.24963799,0.23420957,0.094126344,-0.016520852,0.1549422,-0.0957382,-0.03794642,0.04672299,-0.03097635,-0.115375936,-0.04166997,0.0034253844,0.12930126,0.012711955,0.0012460975,0.0046615535,85.17367
25788.475,-0.23940843,0.030079357,0.72788125,0.20106661,-0.22300637,0.08885045,-0.11803785,0.062209025,0.20807888,-0.08167565,0.42570043,-0.45649773,0.2481909,0.23433892,0.093135454,-0.016830597,0.1567594,-0.093850985,-0.039698876,0.04682071,-0.031928293,-0.116983816,-0.04504864,4.7929643e-05,0.12736252,0.009346485,-0.0020307899,0.003872023,84.394066
25743.375,-0.23857406,0.031340577,0.7255976,0.20127033,-0.22534792,0.08678307,-0.12107474,0.061068874,0.20841359,-0.083598316,0.4280962,-0.45926434,0.2501819,0.23633666,0.09246939,-0.01763889,0.15556681,-0.09259372,-0.039707717,0.045779746,-0.032034367,-0.116246164,-0.04314112,0.0019762474,0.12777425,0.011044168,-0.0004044054,0.0036817084,84.98493
25757.271,-0.23644166,0.028871039,0.7259986,0.20033792,-0.22481832,0.086633876,-0.11853332,0.060253438,0.20775124,-0.080899626,0.4250831,-0.45677,0.24940167,0.23532046,0.09238812,-0.01898323,0.15543644,-0.09550445,-0.03859661,0.047736,-0.033213735,-0.11614243,-0.04500296,0.0015050732,0.12827332,0.011060519,-0.00032480434,0.0037445242,85.31338
25767.787,-0.2427929,0.02877052,0.7310979,0.20041887,-0.22026904,0.08755103,-0.11621094,0.059233524,0.20902796,-0.08027089,0.42583966,-0.45594746,0.24941693,0.23593044,0.09247678,-0.018610753,0.15511262,-0.095939,-0.039854884,0.047922935,-0.03231978,-0.11700656,-0.045168236,0.0016939049,0.12713867,0.00990261,-0.0012162216,0.004021871,84.96222
25749.781,-0.24211629,0.032022566,0.72961545,0.20117097,-0.22275615,0.08643779,-0.11929145,0.06129634,0.20992023,-0.08221567,0.42758206,-0.45903835,0.25189158,0.2370807,0.090984225,-0.019228255,0.15707898,-0.09486648,-0.040369447,0.047384996,-0.032203536,-0.11630716,-0.045102194,0.0013186191,0.12640938,0.009286985,-0.0021305913,0.0038975803,83.78928
25742.977,-0.23729122,0.03082084,0.7272755,0.20087083,-0.22267094,0.08936061,-0.118672386,0.059728555,0.20928554,-0.07927382,0.42591023,-0.45703408,0.24711728,0.23710309,0.092806235,-0.017287372,0.1549132,-0.09325626,-0.039200775,0.04583661,-0.033834603,-0.11621626,-0.04476644,0.0026179892,0.12749453,0.011231073,-0.0001841411,0.0040198895,84.592896
25721.984,-0.23587798,0.03849099,0.72502804,0.19566947,-0.22474936,0.088369116,-0.121086664,0.05973245,0.20626701,-0.078942984,0.42858836,-0.45958447,0.25017023,0.23381811,0.0937764,-0.015939644,0.15337002,-0.094227195,-0.039773334,0.045384552,-0.033003453,-0.11581558,-0.042370453,0.0028135953,0.12908016,0.012207965,0.0010176981,0.0045414143,84.34994
25732.803,-0.24331947,0.033148352,0.7273609,0.20131586,-0.22111517,0.08660599,-0.118093304,0.06378365,0.20683156,-0.08109327,0.42807207,-0.45840445,0.25166085,0.23646411,0.093196586,-0.017287819,0.15583433,-0.09536486,-0.040429953,0.04671463,-0.032827597,-0.11736063,-0.04469907,0.0021943026,0.12673889,0.009765942,-0.001373441,0.0041748565,84.523415
25752.791,-0.23576346,0.03361214,0.728973,0.20001222,-0.22606076,0.093205914,-0.11787904,0.057207186,0.21286803,-0.0805786,0.42531663,-0.45962787,0.24840926,0.23627064,0.09268541,-0.01587918,0.15411675,-0.092632875,-0.038288426,0.04651598,-0.033719447,-0.115227215,-0.043227658,0.0025261156,0.12830918,0.012825489,0.0009451555,0.0036795465,85.82477
25778.945,-0.23457053,0.033741992,0.7271319,0.19444503,-0.22298941,0.09222205,-0.11838594,0.058106866,0.20648803,-0.075430386,0.42206538,-0.45637682,0.24625236,0.23386665,0.094712295,-0.014680358,0.15359017,-0.0946473,-0.038302112,0.046877805,-0.030756958,-0.115798146,-0.041526534,0.0042824307,0.12779531,0.013082724,0.000557465,0.005167964,85.692696
25768.17,-0.23604172,0.039774522,0.727073,0.19929399,-0.22426975,0.091277085,-0.11661275,0.057516944,0.20920438,-0.07667009,0.4253083,-0.45623863,0.24516226,0.232906,0.093452305,-0.01337134,0.15429768,-0.09446774,-0.039847475,0.046841606,-0.032099966,-0.11641726,-0.0433696,0.00230111,0.12865327,0.012929308,0.0003666575,0.004003599,85.34116
25752.84,-0.24113561,0.033769112,0.7296225,0.19867663,-0.22105339,0.08929758,-0.119604185,0.056557972,0.21058899,-0.078517154,0.42774293,-0.4571557,0.24777293,0.23527902,0.092954785,-0.016806016,0.15461013,-0.09391059,-0.039346255,0.047203664,-0.030834707,-0.11627632,-0.042069387,0.0024241274,0.1283663,0.011629854,-7.111585e-06,0.0046828096,84.45701
25721.576,-0.2364653,0.030490428,0.72725415,0.19923587,-0.22242106,0.089805506,-0.116034,0.056750298,0.21222958,-0.07599957,0.42431355,-0.4575884,0.24825244,0.23780806,0.09305381,-0.01592396,0.15439801,-0.09514241,-0.03742264,0.04830264,-0.032478873,-0.11691096,-0.043154355,0.0049494705,0.12838368,0.011785895,0.0008657556,0.004051939,85.58962
25741.379,-0.2441004,0.035074502,0.72866404,0.20103057,-0.22196938,0.08784273,-0.11855795,0.061555848,0.20964774,-0.081039876,0.42802882,-0.45812795,0.2510738,0.23740055,0.0918434,-0.017129384,0.15642746,-0.09316207,-0.039035227,0.04668778,-0.03282581,-0.11653662,-0.04292709,0.0023340168,0.12689835,0.010624585,-0.0011559073,0.004488418,84.42033
25752.656,-0.24248117,0.033822987,0.73132175,0.19809617,-0.219072,0.08776892,-0.11882067,0.05989764,0.2113178,-0.07822503,0.4273388,-0.4573155,0.2507982,0.23658168,0.092937075,-0.016723467,0.15625176,-0.09381957,-0.040071394,0.046966072,-0.033035975,-0.1172446,-0.042662676,0.0028311908,0.12665106,0.008964061,-0.0009433776,0.0038426428,83.613396
25800.525,-0.2405797,0.02664094,0.72839004,0.20139737,-0.22388884,0.086745426,-0.11811396,0.061887607,0.21092464,-0.08239629,0.42395234,-0.45599902,0.2477875,0.23501782,0.091608465,-0.019357832,0.15540884,-0.09554231,-0.039404336,0.047817647,-0.03378895,-0.11663576,-0.0458376,-9.872852e-05,0.1273897,0.009963221,-0.0010153037,0.003945066,84.61341
25793.47,-0.23746584,0.030233992,0.72699386,0.20017752,-0.2215546,0.09069711,-0.121128365,0.06089525,0.20602177,-0.07954596,0.42338002,-0.45416415,0.2455621,0.23189129,0.09267754,-0.01684719,0.15428475,-0.09400987,-0.038119957,0.04632098,-0.03126411,-0.11516282,-0.042467885,0.0022340356,0.12825158,0.011863103,-0.0002575349,0.0053440016,85.19257
25724.426,-0.24167632,0.03557677,0.72904956,0.20124273,-0.22322857,0.08672603,-0.11807434,0.061155416,0.21005848,-0.08209774,0.42819393,-0.4578025,0.2535095,0.23820306,0.09173184,-0.01701012,0.15774871,-0.09313823,-0.040658407,0.04630694,-0.03212924,-0.11741295,-0.043843012,0.0021810522,0.12729648,0.009709823,-0.0017860224,0.003773644,84.14887
25810.719,-0.24271508,0.029543476,0.7251415,0.20280543,-0.22767244,0.0845416,-0.12175005,0.064615734,0.2100908,-0.08409278,0.4273014,-0.45670223,0.24699877,0.23392755,0.091588825,-0.018567009,0.1543116,-0.09414067,-0.03923943,0.04689448,-0.034249462,-0.11610561,-0.045632523,2.1631888e-05,0.12785716,0.009796402,0.00031952234,0.0037610957,84.38769
25752.197,-0.23489286,0.03508414,0.730358,0.19873288,-0.22339429,0.08909495,-0.11821111,0.059454717,0.20890824,-0.07940913,0.42336425,-0.45821148,0.25043806,0.23630026,0.092593834,-0.015709812,0.15802673,-0.09490049,-0.038147707,0.04624049,-0.033728834,-0.11539996,-0.04425864,0.002774272,0.12794827,0.011357707,0.00025076978,0.0035191695,84.82603
25744.537,-0.23179072,0.032885544,0.7296395,0.19865662,-0.22686441,0.08802213,-0.11620817,0.056386653,0.2093435,-0.07903708,0.42474595,-0.4577493,0.24631774,0.2346491,0.091978885,-0.016583163,0.15461656,-0.09284535,-0.039813504,0.046084985,-0.030855559,-0.115527265,-0.043509826,0.0023905318,0.12865481,0.012570939,0.00022140332,0.0037675677,85.20881
25760.031,-0.24119051,0.03617968,0.7259248,0.20176323,-0.22476731,0.0876026,-0.1197189,0.05869883,0.21106617,-0.08031124,0.4278018,-0.45822716,0.24627465,0.23696223,0.09289805,-0.014849718,0.15529527,-0.093893245,-0.038946625,0.046486463,-0.032832243,-0.1164228,-0.044254873,0.002187258,0.12827724,0.012046767,0.0008244426,0.0042763166,85.15724
25747.178,-0.23671973,0.028156402,0.7295895,0.20102212,-0.22426572,0.08856594,-0.11677328,0.059721004,0.2090994,-0.08091564,0.42556313,-0.45920855,0.24778996,0.23695229,0.092195824,-0.016928857,0.1556361,-0.09411669,-0.038883697,0.04605361,-0.034190413,-0.11550921,-0.045460023,0.0024708216,0.12722419,0.011549968,-0.0001521837,0.0037698036,85.19764
25725.328,-0.23472567,0.032526705,0.7303878,0.20070992,-0.22320552,0.09219052,-0.11426969,0.056081027,0.20951752,-0.07834489,0.42457905,-0.45741862,0.24856941,0.2367318,0.09218986,-0.015973454,0.15622641,-0.09517126,-0.038518563,0.047274414,-0.031234525,-0.11561877,-0.044297736,0.0025604311,0.12837332,0.012058119,-0.0011179345,0.004397559,85.541985
25760.78,-0.23844948,0.025106236,0.73018974,0.19993494,-0.22538327,0.08295812,-0.11606521,0.0625894,0.20978698,-0.08293369,0.42483574,-0.45787218,0.25056747,0.23614247,0.09017725,-0.01941251,0.15766601,-0.09450453,-0.04048656,0.047104023,-0.03194199,-0.11671253,-0.045446586,0.00037392514,0.1271878,0.008820596,-0.0017533647,0.003908644,84.436615
25777.623,-0.24117336,0.03126536,0.72568506,0.19699594,-0.224473,0.08673572,-0.11959378,0.06087822,0.20837402,-0.078752995,0.42651913,-0.4565079,0.2476731,0.23474474,0.09349141,-0.01656449,0.15326516,-0.094500974,-0.038485,0.04810001,-0.029648354,-0.116982445,-0.04217626,0.0032919429,0.12795766,0.010918226,-0.00014166255,0.0049600727,84.87706
25728.285,-0.24252754,0.036252607,0.72720504,0.20296839,-0.22101113,0.08880922,-0.11972269,0.06110349,0.20766751,-0.08055353,0.4265452,-0.45694783,0.2510366,0.23790605,0.09202663,-0.017391203,0.15695193,-0.09271363,-0.039528828,0.046181295,-0.032178227,-0.11715019,-0.04419451,0.0026835995,0.12698919,0.011494368,-0.0011458388,0.00504449,84.5819
25729.291,-0.24224305,0.029015517,0.7290206,0.20228155,-0.22413427,0.085800305,-0.11959624,0.06372126,0.21174686,-0.08488127,0.42903143,-0.46021312,0.2542609,0.23785575,0.09033654,-0.018479241,0.15667593,-0.093610905,-0.041652113,0.04689133,-0.032066103,-0.117394455,-0.04408557,0.0019144481,0.12631465,0.009263005,-0.0016203709,0.0037871432,84.27267
25747.635,-0.23510492,0.033095047,0.7311496,0.19784781,-0.22684568,0.085951425,-0.11753068,0.05812554,0.20933668,-0.08043318,0.42536005,-0.4585473,0.24700868,0.237096,0.09289873,-0.01656396,0.1556139,-0.093676165,-0.03998756,0.04601646,-0.030260123,-0.1152515,-0.044034712,0.0017901389,0.12825505,0.011389277,-0.00029842276,0.004001618,85.30394
25749.346,-0.23739095,0.036750633,0.7294044,0.19581044,-0.22190793,0.09065972,-0.12012612,0.05813253,0.20566136,-0.07613771,0.4269437,-0.45695123,0.24682224,0.23368657,0.09406991,-0.014504933,0.15437302,-0.094264664,-0.03935807,0.046070214,-0.029980542,-0.115508065,-0.042049017,0.0039075008,0.12850587,0.0114971595,0.00011098757,0.004854233,84.12761
25746.49,-0.2432193,0.034566797,0.7322982,0.20024127,-0.2178161,0.087119065,-0.119074106,0.05657739,0.21138935,-0.07899585,0.42723697,-0.45792457,0.25007433,0.2381253,0.0927175,-0.01810403,0.15698026,-0.0958865,-0.039406218,0.04759613,-0.032242533,-0.116170235,-0.044046685,0.0024185884,0.12686582,0.010300311,-0.0011305213,0.003990297,84.31705
25788.008,-0.23635086,0.02944438,0.7275185,0.19841616,-0.22521211,0.08759395,-0.119844325,0.06160277,0.2051497,-0.07935257,0.42310935,-0.4563276,0.24600361,0.23380774,0.09367249,-0.017240152,0.1543024,-0.09486026,-0.039689675,0.046761848,-0.030171415,-0.11622336,-0.04377017,0.0021057166,0.12756284,0.011122098,-0.0007006647,0.0049272194,84.98024
25739.686,-0.24055813,0.032771565,0.7279752,0.20223123,-0.22173685,0.08489202,-0.1177697,0.061586186,0.2115071,-0.081226364,0.42730552,-0.45778844,0.2520494,0.23619476,0.09153665,-0.018697489,0.15668511,-0.09466074,-0.039840035,0.047519814,-0.034366913,-0.117524676,-0.04417151,0.001350963,0.12722413,0.010149244,-0.0008154521,0.0033113468,84.30587
25739.402,-0.2302731,0.029313771,0.7258627,0.19914028,-0.22688662,0.08891614,-0.11797879,0.05785466,0.21105702,-0.08042889,0.42351025,-0.45775875,0.24902005,0.23497264,0.09076204,-0.018340949,0.15490068,-0.09474349,-0.038025666,0.04690064,-0.03219597,-0.114444025,-0.043615654,0.0025214306,0.12954307,0.012606659,0.0010832436,0.0037490414,85.671844
25749.762,-0.24116336,0.03365167,0.726176,0.19893155,-0.22462064,0.0891174,-0.118786335,0.059984203,0.20638038,-0.07965515,0.42765254,-0.4561836,0.2480634,0.23413076,0.09139757,-0.016321328,0.15359959,-0.093302205,-0.03920999,0.04619397,-0.03222297,-0.11637625,-0.042550478,0.0030594459,0.12839445,0.011300162,0.0004364103,0.0048182467,84.723946
25766.328,-0.24420603,0.029748293,0.73284876,0.20141459,-0.21958691,0.08482075,-0.118277855,0.059714817,0.2096326,-0.08201033,0.42786205,-0.45671088,0.2506816,0.2366641,0.09185158,-0.018888447,0.15669322,-0.094575,-0.04054752,0.04706968,-0.032599986,-0.11724193,-0.04432652,0.0012698807,0.1268548,0.009179383,-0.0017014891,0.0034121922,83.9294
25787.95,-0.24085452,0.03065932,0.724514,0.20280729,-0.22480334,0.08837045,-0.12259413,0.06340543,0.20758979,-0.08246418,0.42601615,-0.45576367,0.24736047,0.23413116,0.092818156,-0.0180878,0.153392,-0.09388771,-0.038808204,0.046712726,-0.03294378,-0.115953036,-0.043712128,0.0012174221,0.12787947,0.011161759,-9.980612e-05,0.004881062,84.84013
25747.307,-0.24112399,0.033160083,0.7267976,0.19999999,-0.22374547,0.08439179,-0.1212898,0.063034065,0.21057571,-0.08007774,0.42672992,-0.4586845,0.24894285,0.23715031,0.09263706,-0.019421188,0.15522121,-0.09506956,-0.039639484,0.046719734,-0.03385823,-0.11601313,-0.045970716,0.0017256383,0.12732679,0.010076176,-2.317038e-05,0.004305137,84.05489
25750.34,-0.2361717,0.02961518,0.7266579,0.20024227,-0.22280093,0.08845514,-0.117808916,0.059303004,0.20733014,-0.07873705,0.42577103,-0.4584907,0.24838354,0.23377383,0.09255548,-0.017082494,0.154612,-0.09557729,-0.040227875,0.047769975,-0.031899817,-0.11656057,-0.044298768,0.002645203,0.12748915,0.011739511,-0.0005828906,0.0042167827,85.127815
25724.87,-0.2432815,0.032180242,0.72730815,0.20325792,-0.22534825,0.086853705,-0.11837413,0.061574824,0.21248335,-0.083422445,0.42838937,-0.4590703,0.2529602,0.23786826,0.0900678,-0.019191375,0.15512592,-0.09466919,-0.040803842,0.04729315,-0.032953445,-0.11655337,-0.044885006,0.0025399784,0.12705465,0.009903721,-0.0008242419,0.003582089,84.98806
25737.39,-0.234787,0.034621917,0.7244364,0.19753416,-0.22821102,0.08742869,-0.11928265,0.059457924,0.20790161,-0.08008802,0.4271905,-0.45747852,0.247991,0.23397614,0.09175985,-0.017175531,0.15509933,-0.09271412,-0.038896646,0.04612839,-0.030610025,-0.115186445,-0.04333313,0.0027444037,0.12891968,0.012038434,0.000634538,0.004002445,85.00551
25766.457,-0.24239525,0.02783678,0.72936535,0.20116064,-0.2243045,0.08505201,-0.11828769,0.062013593,0.21065293,-0.08178025,0.42584425,-0.45675978,0.25003514,0.23682033,0.0918186,-0.018493779,0.15528685,-0.094018035,-0.040634837,0.04756373,-0.03160313,-0.11763103,-0.044146553,0.0023288406,0.12697643,0.009664447,-0.0009568101,0.00403581,84.84971
25738.207,-0.23635404,0.034215137,0.728299,0.19977109,-0.2215035,0.08980705,-0.11701737,0.05653194,0.21065632,-0.07852052,0.42520264,-0.45861238,0.2499597,0.23508386,0.09192825,-0.017886786,0.15533319,-0.095110886,-0.03846487,0.04766667,-0.032908175,-0.11543204,-0.042935215,0.0030575353,0.12749548,0.012413786,0.00028922828,0.0035288932,85.608894
25775.482,-0.23949078,0.030825183,0.73229617,0.2010024,-0.22311501,0.08577942,-0.11757727,0.061871976,0.21054761,-0.08131024,0.4261403,-0.45737845,0.24887715,0.23474453,0.09168767,-0.016777137,0.157681,-0.09545087,-0.040277466,0.04722398,-0.032550897,-0.11613,-0.044769805,0.00067623524,0.12724933,0.0089947805,-0.0014700694,0.0031963524,84.28253
25728.545,-0.23976082,0.03052335,0.73084587,0.20267634,-0.2216136,0.08840234,-0.116155244,0.057805393,0.2115973,-0.080859594,0.42679834,-0.46035153,0.25052616,0.2385048,0.09182442,-0.01784657,0.15769437,-0.09391029,-0.04085915,0.047387145,-0.03275695,-0.11666927,-0.044855434,0.0021639196,0.12594159,0.011052382,-0.0017671101,0.0031995922,85.12122
25789.416,-0.24178915,0.026993908,0.7305667,0.2041417,-0.22448418,0.08504362,-0.118003815,0.06389319,0.20945665,-0.084475525,0.42644575,-0.4580658,0.24961165,0.23640695,0.09104854,-0.01806509,0.15748619,-0.09566597,-0.040528808,0.04724106,-0.0339113,-0.116571106,-0.046423208,-0.0003005056,0.12616146,0.008680685,-0.002216178,0.0035436365,84.37404
25737.223,-0.23896962,0.027755162,0.7312169,0.20168552,-0.22210039,0.086574346,-0.1158496,0.059848852,0.20907831,-0.08232993,0.42679128,-0.459672,0.25060546,0.23782812,0.09089491,-0.016700014,0.1576222,-0.09396988,-0.04056004,0.046182904,-0.031534027,-0.11635096,-0.044909023,0.002230857,0.12694623,0.010115838,-0.0016908003,0.0036895778,84.939835
25722.95,-0.2398823,0.03512501,0.7239713,0.20087351,-0.22695234,0.083858095,-0.12143967,0.06278793,0.2087229,-0.08288518,0.42928663,-0.4599132,0.25046912,0.23683755,0.0920259,-0.017968185,0.15496553,-0.09472205,-0.040342644,0.046118144,-0.03212748,-0.1162091,-0.04485388,0.0024855589,0.12812497,0.01190089,0.00010308809,0.004131592,84.721855
25754.412,-0.23656854,0.03648287,0.72678024,0.19924025,-0.22630177,0.086066976,-0.119619936,0.060856033,0.20685476,-0.080874,0.4273007,-0.45807302,0.24792668,0.23296799,0.09277629,-0.01709495,0.15538855,-0.09388839,-0.0399358,0.045812994,-0.03127977,-0.115751825,-0.044230934,0.0011485694,0.12870407,0.011244854,0.00013060588,0.0037572174,84.53609
25797.5,-0.24082682,0.030371306,0.73006207,0.19894202,-0.22432312,0.086330466,-0.119260654,0.06310991,0.20674518,-0.0807653,0.42611986,-0.45789436,0.24704815,0.23367842,0.09322117,-0.016930344,0.15432088,-0.093885936,-0.040778037,0.04672372,-0.030783828,-0.11672785,-0.043531682,0.0011437605,0.12657027,0.010229801,-0.001814737,0.0046821064,84.48001
25735.02,-0.23683125,0.03605256,0.7248896,0.1984772,-0.22487496,0.0868491,-0.118789434,0.057991285,0.2074818,-0.080417104,0.42792222,-0.4603822,0.24875078,0.23673445,0.094089076,-0.016529692,0.15545107,-0.095730424,-0.03898044,0.047186453,-0.031759463,-0.11591725,-0.04347419,0.0018554605,0.1278706,0.01266794,-3.0945062e-05,0.0036066703,85.34667
25791.285,-0.24406649,0.026747318,0.727397,0.20422456,-0.22310558,0.08706051,-0.12055426,0.064683475,0.20887503,-0.08245135,0.42566305,-0.45543647,0.24789718,0.23359513,0.08962306,-0.019437421,0.15464312,-0.095298424,-0.04049395,0.047467455,-0.03285617,-0.116470546,-0.045269344,0.001013461,0.12678052,0.00908632,-0.0017750766,0.0048670457,84.33091
25739.438,-0.23494364,0.03207498,0.7291485,0.19628584,-0.2227463,0.085299835,-0.11787504,0.056666132,0.2087649,-0.07847001,0.42613673,-0.45714363,0.24793373,0.23416819,0.09278891,-0.016591903,0.15588957,-0.09497589,-0.0389057,0.04743752,-0.02996833,-0.115945324,-0.041587897,0.001986296,0.1291188,0.0113786785,-4.491397e-05,0.0043637934,84.81439
25750.834,-0.24114746,0.032302123,0.7282028,0.20000535,-0.2217734,0.08484416,-0.12109717,0.06115835,0.21081232,-0.081341945,0.4281609,-0.45749322,0.24995764,0.23604168,0.09193928,-0.017107828,0.15634654,-0.09321673,-0.041549098,0.045931477,-0.032203354,-0.1167383,-0.043250266,0.0021378398,0.12726639,0.010342234,0.00022543967,0.0041517364,84.269035
25729.193,-0.2362828,0.03537419,0.7306479,0.199711,-0.22197111,0.09176626,-0.114906244,0.05519836,0.2101801,-0.07668602,0.42462856,-0.4560908,0.24696496,0.23559356,0.0911146,-0.014538278,0.1562315,-0.09413256,-0.039174404,0.046675928,-0.031357925,-0.11517341,-0.042956576,0.0036705527,0.12860465,0.012293854,0.00022311974,0.004404761,85.569405
25760.111,-0.23300491,0.03687388,0.7263793,0.19993511,-0.22160675,0.09144347,-0.12115872,0.05812974,0.20738573,-0.07670375,0.42441353,-0.45555145,0.24555074,0.2330891,0.0942178,-0.015703563,0.15629782,-0.095781885,-0.038089592,0.04645159,-0.0322749,-0.11439396,-0.043558337,0.00188903,0.12885433,0.012155288,-4.3849468e-05,0.0047916104,84.62197
